symbol,timestamp,close,endTime,startTime,chartPrevClose,interval,range 
EURGBP=X,1680532200,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680532500,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680532800,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680533100,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680533400,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680533700,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680534000,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680534300,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680534600,0.8786,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680534900,0.8784,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680535200,0.8787,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680535500,0.8788,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680535800,0.8786,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680536100,0.8786,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680536400,0.8786,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680536700,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680537000,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680537300,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680537600,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680537900,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680538200,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680538500,0.8787,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680538800,0.8787,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680539100,0.8787,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680539400,0.8787,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680539700,0.8787,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680540000,0.8787,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680540300,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680540600,0.8784,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680540900,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680541200,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680541500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680541800,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680542100,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680542400,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680542700,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680543000,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680543300,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680543600,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680543900,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680544200,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680544500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680544800,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680545100,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680545400,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680545700,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680546000,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680546300,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680546600,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680546900,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680547200,0.8786,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680547500,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680547800,0.8784,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680548100,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680548400,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680548700,0.8779,1679957940,1679871600,0.8819,5m,1mo
