date,open,high,low,close,volume,adjclose,symbol,movers
1680678000,,,,,,,7DIG.L,mostactives
1680591600,,,,,,,7DIG.L,mostactives
1680505200,,,,,,,7DIG.L,mostactives
1680246000,,,,,,,7DIG.L,mostactives
1680159600,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,0,0.6899999976158142,7DIG.L,mostactives
1680073200,0.6899999976158142,0.6990000009536743,0.6800000071525574,0.6899999976158142,6548569,0.6899999976158142,7DIG.L,mostactives
1679986800,0.6899999976158142,0.6859999895095825,0.6800000071525574,0.6899999976158142,3175360,0.6899999976158142,7DIG.L,mostactives
1679900400,0.6899999976158142,0.6990000009536743,0.6840000152587891,0.6899999976158142,3798003,0.6899999976158142,7DIG.L,mostactives
1679644800,0.6899999976158142,0.6990000009536743,0.6800000071525574,0.6899999976158142,5235476,0.6899999976158142,7DIG.L,mostactives
1679558400,0.6899999976158142,0.6980000138282776,0.6809999942779541,0.6899999976158142,1542450,0.6899999976158142,7DIG.L,mostactives
1679472000,0.6899999976158142,0.6980000138282776,0.6809999942779541,0.6899999976158142,3555286,0.6899999976158142,7DIG.L,mostactives
1679385600,0.6899999976158142,0.699999988079071,0.6809999942779541,0.6899999976158142,1231599,0.6899999976158142,7DIG.L,mostactives
1679299200,0.6899999976158142,0.6990000009536743,0.6899999976158142,0.6899999976158142,697810,0.6899999976158142,7DIG.L,mostactives
1679040000,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,1512208,0.6899999976158142,7DIG.L,mostactives
1678953600,0.6899999976158142,0.6980000138282776,0.6899999976158142,0.6899999976158142,391596,0.6899999976158142,7DIG.L,mostactives
1678867200,0.6850000023841858,0.6990000009536743,0.6859999895095825,0.6899999976158142,4347195,0.6899999976158142,7DIG.L,mostactives
1678780800,0.6850000023841858,0.6850000023841858,0.6850000023841858,0.6850000023841858,261435,0.6850000023841858,7DIG.L,mostactives
1678694400,0.6800000071525574,0.6990000009536743,0.6779999732971191,0.6850000023841858,2721988,0.6850000023841858,7DIG.L,mostactives
1678435200,0.6800000071525574,0.6899999976158142,0.6700000166893005,0.6800000071525574,5504539,0.6800000071525574,7DIG.L,mostactives
1678348800,0.6800000071525574,0.6899999976158142,0.6779999732971191,0.6800000071525574,750187,0.6800000071525574,7DIG.L,mostactives
1678262400,0.6800000071525574,0.6899999976158142,0.6830000281333923,0.6800000071525574,2865661,0.6800000071525574,7DIG.L,mostactives
1678176000,0.6800000071525574,0.6899999976158142,0.6779999732971191,0.6800000071525574,2873691,0.6800000071525574,7DIG.L,mostactives
1678089600,0.6800000071525574,0.6899999976158142,0.6779999732971191,0.6800000071525574,21550125,0.6800000071525574,7DIG.L,mostactives
1677830400,0.6800000071525574,0.6899999976158142,0.6779999732971191,0.6800000071525574,1087377,0.6800000071525574,7DIG.L,mostactives
1677744000,0.6800000071525574,0.6899999976158142,0.6710000038146973,0.6800000071525574,3769064,0.6800000071525574,7DIG.L,mostactives
1677657600,0.6800000071525574,0.6899999976158142,0.6700000166893005,0.6800000071525574,4864624,0.6800000071525574,7DIG.L,mostactives
1677571200,0.6850000023841858,0.6899999976158142,0.6700000166893005,0.6800000071525574,4378422,0.6800000071525574,7DIG.L,mostactives
1677484800,0.6850000023841858,0.6990000009536743,0.6700000166893005,0.6850000023841858,15338437,0.6850000023841858,7DIG.L,mostactives
1677225600,0.6850000023841858,0.6990000009536743,0.6759999990463257,0.6850000023841858,5068518,0.6850000023841858,7DIG.L,mostactives
1677139200,0.6850000023841858,0.6990000009536743,0.675000011920929,0.6850000023841858,65797741,0.6850000023841858,7DIG.L,mostactives
1677052800,0.6850000023841858,0.6949999928474426,0.6819999814033508,0.6850000023841858,14952469,0.6850000023841858,7DIG.L,mostactives
1676966400,0.6850000023841858,0.6949999928474426,0.6700000166893005,0.6850000023841858,20091958,0.6850000023841858,7DIG.L,mostactives
1676880000,0.6850000023841858,0.6990000009536743,0.6700000166893005,0.6850000023841858,2773244,0.6850000023841858,7DIG.L,mostactives
1676620800,0.675000011920929,0.6990000009536743,0.6499999761581421,0.6850000023841858,17290726,0.6850000023841858,7DIG.L,mostactives
1676534400,0.675000011920929,0.699999988079071,0.6499999761581421,0.675000011920929,2616839,0.675000011920929,7DIG.L,mostactives
1676448000,0.675000011920929,0.6850000023841858,0.6499999761581421,0.675000011920929,9739087,0.675000011920929,7DIG.L,mostactives
1676361600,0.675000011920929,0.699999988079071,0.6499999761581421,0.675000011920929,23495200,0.675000011920929,7DIG.L,mostactives
1676275200,0.675000011920929,0.6850000023841858,0.6620000004768372,0.675000011920929,14972677,0.675000011920929,7DIG.L,mostactives
1676016000,0.675000011920929,0.6850000023841858,0.6600000262260437,0.675000011920929,66684650,0.675000011920929,7DIG.L,mostactives
1675929600,0.675000011920929,0.6850000023841858,0.6600000262260437,0.675000011920929,94215858,0.675000011920929,7DIG.L,mostactives
1675843200,0.32499998807907104,0.699999988079071,0.3400000035762787,0.675000011920929,125402359,0.675000011920929,7DIG.L,mostactives
