symbol,timestamp,close,endTime,startTime,chartPrevClose,interval,range
GBPJPY=X,1672704000,157.757,,,169.599,1d,6mo
GBPJPY=X,1672790400,157.074,,,169.599,1d,6mo
GBPJPY=X,1672876800,159.429,,,169.599,1d,6mo
GBPJPY=X,1672963200,158.759,,,169.599,1d,6mo
GBPJPY=X,1673222400,159.744,,,169.599,1d,6mo
GBPJPY=X,1673308800,160.489,,,169.599,1d,6mo
GBPJPY=X,1673395200,160.507,,,169.599,1d,6mo
GBPJPY=X,1673481600,160.336,,,169.599,1d,6mo
GBPJPY=X,1673568000,157.795,,,169.599,1d,6mo
GBPJPY=X,1673827200,156.505,,,169.599,1d,6mo
GBPJPY=X,1673913600,156.621,,,169.599,1d,6mo
GBPJPY=X,1674000000,157.534,,,169.599,1d,6mo
GBPJPY=X,1674086400,158.698,,,169.599,1d,6mo
GBPJPY=X,1674172800,159.076,,,169.599,1d,6mo
GBPJPY=X,1674432000,160.458,,,169.599,1d,6mo
GBPJPY=X,1674518400,161.626,,,169.599,1d,6mo
GBPJPY=X,1674604800,160.509,,,169.599,1d,6mo
GBPJPY=X,1674691200,160.388,,,169.599,1d,6mo
GBPJPY=X,1674777600,161.133,,,169.599,1d,6mo
GBPJPY=X,1675036800,160.998,,,169.599,1d,6mo
GBPJPY=X,1675123200,161.12,,,169.599,1d,6mo
GBPJPY=X,1675209600,160.1,,,169.599,1d,6mo
GBPJPY=X,1675296000,159.301,,,169.599,1d,6mo
GBPJPY=X,1675382400,157.32,,,169.599,1d,6mo
GBPJPY=X,1675641600,158.981,,,169.599,1d,6mo
GBPJPY=X,1675728000,159.48,,,169.599,1d,6mo
GBPJPY=X,1675814400,157.94,,,169.599,1d,6mo
GBPJPY=X,1675900800,158.575,,,169.599,1d,6mo
GBPJPY=X,1675987200,159.333,,,169.599,1d,6mo
GBPJPY=X,1676246400,158.527,,,169.599,1d,6mo
GBPJPY=X,1676332800,160.798,,,169.599,1d,6mo
GBPJPY=X,1676419200,161.891,,,169.599,1d,6mo
GBPJPY=X,1676505600,161.146,,,169.599,1d,6mo
GBPJPY=X,1676592000,160.531,,,169.599,1d,6mo
GBPJPY=X,1676851200,161.55,,,169.599,1d,6mo
GBPJPY=X,1676937600,161.702,,,169.599,1d,6mo
GBPJPY=X,1677024000,163.436,,,169.599,1d,6mo
GBPJPY=X,1677110400,162.543,,,169.599,1d,6mo
GBPJPY=X,1677196800,161.76,,,169.599,1d,6mo
GBPJPY=X,1677456000,162.995,,,169.599,1d,6mo
GBPJPY=X,1677542400,164.381,,,169.599,1d,6mo
GBPJPY=X,1677628800,164.046,,,169.599,1d,6mo
GBPJPY=X,1677715200,163.786,,,169.599,1d,6mo
GBPJPY=X,1677801600,163.359,,,169.599,1d,6mo
GBPJPY=X,1678060800,163.589,,,169.599,1d,6mo
GBPJPY=X,1678147200,163.508,,,169.599,1d,6mo
GBPJPY=X,1678233600,162.475,,,169.599,1d,6mo
GBPJPY=X,1678320000,162.591,,,169.599,1d,6mo
GBPJPY=X,1678406400,162.591,,,169.599,1d,6mo
GBPJPY=X,1678665600,162.998,,,169.599,1d,6mo
GBPJPY=X,1678752000,161.982,,,169.599,1d,6mo
GBPJPY=X,1678838400,163.293,,,169.599,1d,6mo
GBPJPY=X,1678924800,160.387,,,169.599,1d,6mo
GBPJPY=X,1679011200,161.486,,,169.599,1d,6mo
GBPJPY=X,1679270400,161.196,,,169.599,1d,6mo
GBPJPY=X,1679356800,161.268,,,169.599,1d,6mo
GBPJPY=X,1679443200,161.776,,,169.599,1d,6mo
GBPJPY=X,1679529600,161.062,,,169.599,1d,6mo
GBPJPY=X,1679616000,160.686,,,169.599,1d,6mo
GBPJPY=X,1679871600,159.83,,,169.599,1d,6mo
GBPJPY=X,1679958000,161.37,,,169.599,1d,6mo
GBPJPY=X,1680044400,161.575,,,169.599,1d,6mo
GBPJPY=X,1680130800,163.221,,,169.599,1d,6mo
GBPJPY=X,1680217200,164.96,,,169.599,1d,6mo
GBPJPY=X,1680476400,163.828,,,169.599,1d,6mo
GBPJPY=X,1680562800,164.34,,,169.599,1d,6mo
GBPJPY=X,1680649200,164.226,,,169.599,1d,6mo
GBPJPY=X,1680735600,163.107,,,169.599,1d,6mo
GBPJPY=X,1680822000,163.728,,,169.599,1d,6mo
GBPJPY=X,1681081200,164.198,,,169.599,1d,6mo
GBPJPY=X,1681167600,165.367,,,169.599,1d,6mo
GBPJPY=X,1681254000,166.044,,,169.599,1d,6mo
GBPJPY=X,1681340400,166.243,,,169.599,1d,6mo
GBPJPY=X,1681426800,165.917,,,169.599,1d,6mo
GBPJPY=X,1681686000,166.111,,,169.599,1d,6mo
GBPJPY=X,1681772400,166.351,,,169.599,1d,6mo
GBPJPY=X,1681858800,166.527,,,169.599,1d,6mo
GBPJPY=X,1681945200,167.407,,,169.599,1d,6mo
GBPJPY=X,1682031600,166.682,,,169.599,1d,6mo
GBPJPY=X,1682290800,166.73,,,169.599,1d,6mo
GBPJPY=X,1682377200,167.584,,,169.599,1d,6mo
GBPJPY=X,1682506145,166.627,,,169.599,1d,6mo
NZDUSD=X,1666738800,0.5743,,,0.5743,1d,6mo
NZDUSD=X,1666825200,0.584,,,0.5743,1d,6mo
NZDUSD=X,1666911600,0.5828,,,0.5743,1d,6mo
NZDUSD=X,1667174400,0.5802,,,0.5743,1d,6mo
NZDUSD=X,1667260800,0.5825,,,0.5743,1d,6mo
NZDUSD=X,1667347200,0.5848,,,0.5743,1d,6mo
NZDUSD=X,1667433600,0.5813,,,0.5743,1d,6mo
NZDUSD=X,1667520000,0.5769,,,0.5743,1d,6mo
NZDUSD=X,1667779200,0.5894,,,0.5743,1d,6mo
NZDUSD=X,1667865600,0.594,,,0.5743,1d,6mo
NZDUSD=X,1667952000,0.5963,,,0.5743,1d,6mo
NZDUSD=X,1668038400,0.5886,,,0.5743,1d,6mo
NZDUSD=X,1668124800,0.6018,,,0.5743,1d,6mo
NZDUSD=X,1668384000,0.6105,,,0.5743,1d,6mo
NZDUSD=X,1668470400,0.609,,,0.5743,1d,6mo
NZDUSD=X,1668556800,0.6166,,,0.5743,1d,6mo
NZDUSD=X,1668643200,0.615,,,0.5743,1d,6mo
NZDUSD=X,1668729600,0.6129,,,0.5743,1d,6mo
NZDUSD=X,1668988800,0.6168,,,0.5743,1d,6mo
NZDUSD=X,1669075200,0.6098,,,0.5743,1d,6mo
NZDUSD=X,1669161600,0.6156,,,0.5743,1d,6mo
NZDUSD=X,1669248000,0.6253,,,0.5743,1d,6mo
NZDUSD=X,1669334400,0.626,,,0.5743,1d,6mo
NZDUSD=X,1669593600,0.6217,,,0.5743,1d,6mo
NZDUSD=X,1669680000,0.6164,,,0.5743,1d,6mo
NZDUSD=X,1669766400,0.6197,,,0.5743,1d,6mo
NZDUSD=X,1669852800,0.6314,,,0.5743,1d,6mo
NZDUSD=X,1669939200,0.637,,,0.5743,1d,6mo
NZDUSD=X,1670198400,0.6405,,,0.5743,1d,6mo
NZDUSD=X,1670284800,0.6323,,,0.5743,1d,6mo
NZDUSD=X,1670371200,0.6324,,,0.5743,1d,6mo
NZDUSD=X,1670457600,0.6354,,,0.5743,1d,6mo
NZDUSD=X,1670544000,0.6379,,,0.5743,1d,6mo
NZDUSD=X,1670803200,0.6393,,,0.5743,1d,6mo
NZDUSD=X,1670889600,0.6388,,,0.5743,1d,6mo
NZDUSD=X,1670976000,0.6454,,,0.5743,1d,6mo
NZDUSD=X,1671062400,0.6454,,,0.5743,1d,6mo
NZDUSD=X,1671148800,0.6343,,,0.5743,1d,6mo
NZDUSD=X,1671408000,0.6371,,,0.5743,1d,6mo
NZDUSD=X,1671494400,0.6362,,,0.5743,1d,6mo
NZDUSD=X,1671580800,0.6344,,,0.5743,1d,6mo
NZDUSD=X,1671667200,0.629,,,0.5743,1d,6mo
NZDUSD=X,1671753600,0.6252,,,0.5743,1d,6mo
NZDUSD=X,1672012800,0.6293,,,0.5743,1d,6mo
NZDUSD=X,1672099200,0.6307,,,0.5743,1d,6mo
NZDUSD=X,1672185600,0.6273,,,0.5743,1d,6mo
NZDUSD=X,1672272000,0.6318,,,0.5743,1d,6mo
NZDUSD=X,1672358400,0.6346,,,0.5743,1d,6mo
NZDUSD=X,1672617600,0.6375,,,0.5743,1d,6mo
NZDUSD=X,1672704000,0.6326,,,0.5743,1d,6mo
NZDUSD=X,1672790400,0.6247,,,0.5743,1d,6mo
NZDUSD=X,1672876800,0.6285,,,0.5743,1d,6mo
NZDUSD=X,1672963200,0.6231,,,0.5743,1d,6mo
NZDUSD=X,1673222400,0.6359,,,0.5743,1d,6mo
NZDUSD=X,1673308800,0.637,,,0.5743,1d,6mo
NZDUSD=X,1673395200,0.6372,,,0.5743,1d,6mo
NZDUSD=X,1673481600,0.6368,,,0.5743,1d,6mo
NZDUSD=X,1673568000,0.6388,,,0.5743,1d,6mo
NZDUSD=X,1673827200,0.6385,,,0.5743,1d,6mo
NZDUSD=X,1673913600,0.639,,,0.5743,1d,6mo
NZDUSD=X,1674000000,0.6433,,,0.5743,1d,6mo
NZDUSD=X,1674086400,0.6445,,,0.5743,1d,6mo
NZDUSD=X,1674172800,0.6395,,,0.5743,1d,6mo
NZDUSD=X,1674432000,0.6489,,,0.5743,1d,6mo
NZDUSD=X,1674518400,0.649,,,0.5743,1d,6mo
NZDUSD=X,1674604800,0.6493,,,0.5743,1d,6mo
NZDUSD=X,1674691200,0.6484,,,0.5743,1d,6mo
NZDUSD=X,1674777600,0.6491,,,0.5743,1d,6mo
NZDUSD=X,1675036800,0.6492,,,0.5743,1d,6mo
NZDUSD=X,1675123200,0.6469,,,0.5743,1d,6mo
NZDUSD=X,1675209600,0.6438,,,0.5743,1d,6mo
NZDUSD=X,1675296000,0.6516,,,0.5743,1d,6mo
NZDUSD=X,1675382400,0.6477,,,0.5743,1d,6mo
NZDUSD=X,1675641600,0.6328,,,0.5743,1d,6mo
NZDUSD=X,1675728000,0.6309,,,0.5743,1d,6mo
NZDUSD=X,1675814400,0.6322,,,0.5743,1d,6mo
NZDUSD=X,1675900800,0.6315,,,0.5743,1d,6mo
NZDUSD=X,1675987200,0.6328,,,0.5743,1d,6mo
NZDUSD=X,1676246400,0.6312,,,0.5743,1d,6mo
NZDUSD=X,1676332800,0.6361,,,0.5743,1d,6mo
NZDUSD=X,1676419200,0.6335,,,0.5743,1d,6mo
NZDUSD=X,1676505600,0.628,,,0.5743,1d,6mo
NZDUSD=X,1676592000,0.6245,,,0.5743,1d,6mo
NZDUSD=X,1676851200,0.6236,,,0.5743,1d,6mo
NZDUSD=X,1676937600,0.6258,,,0.5743,1d,6mo
NZDUSD=X,1677024000,0.6216,,,0.5743,1d,6mo
NZDUSD=X,1677110400,0.6224,,,0.5743,1d,6mo
NZDUSD=X,1677196800,0.6231,,,0.5743,1d,6mo
NZDUSD=X,1677456000,0.6166,,,0.5743,1d,6mo
NZDUSD=X,1677542400,0.6164,,,0.5743,1d,6mo
NZDUSD=X,1677628800,0.6187,,,0.5743,1d,6mo
NZDUSD=X,1677715200,0.6257,,,0.5743,1d,6mo
NZDUSD=X,1677801600,0.6221,,,0.5743,1d,6mo
NZDUSD=X,1678060800,0.621,,,0.5743,1d,6mo
NZDUSD=X,1678147200,0.6198,,,0.5743,1d,6mo
NZDUSD=X,1678233600,0.6111,,,0.5743,1d,6mo
NZDUSD=X,1678320000,0.6115,,,0.5743,1d,6mo
NZDUSD=X,1678406400,0.6101,,,0.5743,1d,6mo
NZDUSD=X,1678665600,0.6161,,,0.5743,1d,6mo
NZDUSD=X,1678752000,0.6216,,,0.5743,1d,6mo
NZDUSD=X,1678838400,0.6231,,,0.5743,1d,6mo
NZDUSD=X,1678924800,0.6165,,,0.5743,1d,6mo
NZDUSD=X,1679011200,0.6203,,,0.5743,1d,6mo
NZDUSD=X,1679270400,0.6273,,,0.5743,1d,6mo
NZDUSD=X,1679356800,0.6243,,,0.5743,1d,6mo
NZDUSD=X,1679443200,0.6193,,,0.5743,1d,6mo
NZDUSD=X,1679529600,0.6233,,,0.5743,1d,6mo
NZDUSD=X,1679616000,0.6247,,,0.5743,1d,6mo
NZDUSD=X,1679871600,0.6211,,,0.5743,1d,6mo
NZDUSD=X,1679958000,0.6204,,,0.5743,1d,6mo
NZDUSD=X,1680044400,0.6254,,,0.5743,1d,6mo
NZDUSD=X,1680130800,0.6221,,,0.5743,1d,6mo
NZDUSD=X,1680217200,0.627,,,0.5743,1d,6mo
NZDUSD=X,1680476400,0.6225,,,0.5743,1d,6mo
NZDUSD=X,1680562800,0.6303,,,0.5743,1d,6mo
NZDUSD=X,1680649200,0.6315,,,0.5743,1d,6mo
NZDUSD=X,1680735600,0.6319,,,0.5743,1d,6mo
NZDUSD=X,1680822000,0.6246,,,0.5743,1d,6mo
NZDUSD=X,1681081200,0.6255,,,0.5743,1d,6mo
NZDUSD=X,1681167600,0.6227,,,0.5743,1d,6mo
NZDUSD=X,1681254000,0.6195,,,0.5743,1d,6mo
NZDUSD=X,1681340400,0.6218,,,0.5743,1d,6mo
NZDUSD=X,1681426800,0.6304,,,0.5743,1d,6mo
NZDUSD=X,1681686000,0.6202,,,0.5743,1d,6mo
NZDUSD=X,1681772400,0.6183,,,0.5743,1d,6mo
NZDUSD=X,1681858800,0.6215,,,0.5743,1d,6mo
NZDUSD=X,1681945200,0.6162,,,0.5743,1d,6mo
NZDUSD=X,1682031600,0.6179,,,0.5743,1d,6mo
NZDUSD=X,1682290800,0.6143,,,0.5743,1d,6mo
NZDUSD=X,1682377200,0.6176,,,0.5743,1d,6mo
NZDUSD=X,1682506122,0.6135,,,0.5743,1d,6mo
EURJPY=X,1666738800,147.431,,,147.431,1d,6mo
EURJPY=X,1666825200,147.464,,,147.431,1d,6mo
EURJPY=X,1666911600,145.793,,,147.431,1d,6mo
EURJPY=X,1667174400,147.138,,,147.431,1d,6mo
EURJPY=X,1667260800,147.03,,,147.431,1d,6mo
EURJPY=X,1667347200,146.124,,,147.431,1d,6mo
EURJPY=X,1667433600,145.126,,,147.431,1d,6mo
EURJPY=X,1667520000,144.662,,,147.431,1d,6mo
EURJPY=X,1667779200,145.785,,,147.431,1d,6mo
EURJPY=X,1667865600,146.886,,,147.431,1d,6mo
EURJPY=X,1667952000,146.456,,,147.431,1d,6mo
EURJPY=X,1668038400,146.469,,,147.431,1d,6mo
EURJPY=X,1668124800,144.442,,,147.431,1d,6mo
EURJPY=X,1668384000,144.128,,,147.431,1d,6mo
EURJPY=X,1668470400,144.581,,,147.431,1d,6mo
EURJPY=X,1668556800,143.929,,,147.431,1d,6mo
EURJPY=X,1668643200,144.8,,,147.431,1d,6mo
EURJPY=X,1668729600,145.481,,,147.431,1d,6mo
EURJPY=X,1668988800,144.8887,,,147.431,1d,6mo
EURJPY=X,1669075200,145.575,,,147.431,1d,6mo
EURJPY=X,1669161600,145.544,,,147.431,1d,6mo
EURJPY=X,1669248000,145.066,,,147.431,1d,6mo
EURJPY=X,1669334400,144.249,,,147.431,1d,6mo
EURJPY=X,1669593600,144.59,,,147.431,1d,6mo
EURJPY=X,1669680000,143.478,,,147.431,1d,6mo
EURJPY=X,1669766400,143.236,,,147.431,1d,6mo
EURJPY=X,1669852800,143.163,,,147.431,1d,6mo
EURJPY=X,1669939200,142.284,,,147.431,1d,6mo
EURJPY=X,1670198400,141.782,,,147.431,1d,6mo
EURJPY=X,1670284800,143.433,,,147.431,1d,6mo
EURJPY=X,1670371200,143.284,,,147.431,1d,6mo
EURJPY=X,1670457600,143.373,,,147.431,1d,6mo
EURJPY=X,1670544000,144.223,,,147.431,1d,6mo
EURJPY=X,1670803200,143.839,,,147.431,1d,6mo
EURJPY=X,1670889600,144.944,,,147.431,1d,6mo
EURJPY=X,1670976000,144.068,,,147.431,1d,6mo
EURJPY=X,1671062400,144.499,,,147.431,1d,6mo
EURJPY=X,1671148800,146.5514,,,147.431,1d,6mo
EURJPY=X,1671408000,144.544,,,147.431,1d,6mo
EURJPY=X,1671494400,145.363,,,147.431,1d,6mo
EURJPY=X,1671580800,140.128,,,147.431,1d,6mo
EURJPY=X,1671667200,140.39,,,147.431,1d,6mo
EURJPY=X,1671753600,140.284,,,147.431,1d,6mo
EURJPY=X,1672012800,140.94,,,147.431,1d,6mo
EURJPY=X,1672099200,141.25,,,147.431,1d,6mo
EURJPY=X,1672185600,141.976,,,147.431,1d,6mo
EURJPY=X,1672272000,142.456,,,147.431,1d,6mo
EURJPY=X,1672358400,141.694,,,147.431,1d,6mo
EURJPY=X,1672617600,140.31,,,147.431,1d,6mo
EURJPY=X,1672704000,139.649,,,147.431,1d,6mo
EURJPY=X,1672790400,138.409,,,147.431,1d,6mo
EURJPY=X,1672876800,140.254,,,147.431,1d,6mo
EURJPY=X,1672963200,140.26,,,147.431,1d,6mo
EURJPY=X,1673222400,140.507,,,147.431,1d,6mo
EURJPY=X,1673308800,141.373,,,147.431,1d,6mo
EURJPY=X,1673395200,141.852,,,147.431,1d,6mo
EURJPY=X,1673481600,141.992,,,147.431,1d,6mo
EURJPY=X,1673568000,140.275,,,147.431,1d,6mo
EURJPY=X,1673827200,138.578,,,147.431,1d,6mo
EURJPY=X,1673913600,138.96,,,147.431,1d,6mo
EURJPY=X,1674000000,138.401,,,147.431,1d,6mo
EURJPY=X,1674086400,138.793,,,147.431,1d,6mo
EURJPY=X,1674172800,139.068,,,147.431,1d,6mo
EURJPY=X,1674432000,140.65,,,147.431,1d,6mo
EURJPY=X,1674518400,141.972,,,147.431,1d,6mo
EURJPY=X,1674604800,141.792,,,147.431,1d,6mo
EURJPY=X,1674691200,141.14,,,147.431,1d,6mo
EURJPY=X,1674777600,141.393,,,147.431,1d,6mo
EURJPY=X,1675036800,141.162,,,147.431,1d,6mo
EURJPY=X,1675123200,141.569,,,147.431,1d,6mo
EURJPY=X,1675209600,141.3,,,147.431,1d,6mo
EURJPY=X,1675296000,141.637,,,147.431,1d,6mo
EURJPY=X,1675382400,140.38,,,147.431,1d,6mo
EURJPY=X,1675641600,142.437,,,147.431,1d,6mo
EURJPY=X,1675728000,142.28,,,147.431,1d,6mo
EURJPY=X,1675814400,140.598,,,147.431,1d,6mo
EURJPY=X,1675900800,140.787,,,147.431,1d,6mo
EURJPY=X,1675987200,141.24,,,147.431,1d,6mo
EURJPY=X,1676246400,140.459,,,147.431,1d,6mo
EURJPY=X,1676332800,141.994,,,147.431,1d,6mo
EURJPY=X,1676419200,142.769,,,147.431,1d,6mo
EURJPY=X,1676505600,143.152,,,147.431,1d,6mo
EURJPY=X,1676592000,142.991,,,147.431,1d,6mo
EURJPY=X,1676851200,143.504,,,147.431,1d,6mo
EURJPY=X,1676937600,143.5,,,147.431,1d,6mo
EURJPY=X,1677024000,143.795,,,147.431,1d,6mo
EURJPY=X,1677110400,143.099,,,147.431,1d,6mo
EURJPY=X,1677196800,142.664,,,147.431,1d,6mo
EURJPY=X,1677456000,143.95,,,147.431,1d,6mo
EURJPY=X,1677542400,144.609,,,147.431,1d,6mo
EURJPY=X,1677628800,144.205,,,147.431,1d,6mo
EURJPY=X,1677715200,145.293,,,147.431,1d,6mo
EURJPY=X,1677801600,144.896,,,147.431,1d,6mo
EURJPY=X,1678060800,144.524,,,147.431,1d,6mo
EURJPY=X,1678147200,145.311,,,147.431,1d,6mo
EURJPY=X,1678233600,144.918,,,147.431,1d,6mo
EURJPY=X,1678320000,144.759,,,147.431,1d,6mo
EURJPY=X,1678406400,144.355,,,147.431,1d,6mo
EURJPY=X,1678665600,143.66,,,147.431,1d,6mo
EURJPY=X,1678752000,142.743,,,147.431,1d,6mo
EURJPY=X,1678838400,144.169,,,147.431,1d,6mo
EURJPY=X,1678924800,140.675,,,147.431,1d,6mo
EURJPY=X,1679011200,141.552,,,147.431,1d,6mo
EURJPY=X,1679270400,141.253,,,147.431,1d,6mo
EURJPY=X,1679356800,140.839,,,147.431,1d,6mo
EURJPY=X,1679443200,142.585,,,147.431,1d,6mo
EURJPY=X,1679529600,142.587,,,147.431,1d,6mo
EURJPY=X,1679616000,141.784,,,147.431,1d,6mo
EURJPY=X,1679871600,141.021,,,147.431,1d,6mo
EURJPY=X,1679958000,141.818,,,147.431,1d,6mo
EURJPY=X,1680044400,142.038,,,147.431,1d,6mo
EURJPY=X,1680130800,143.755,,,147.431,1d,6mo
EURJPY=X,1680217200,145.241,,,147.431,1d,6mo
EURJPY=X,1680476400,144.046,,,147.431,1d,6mo
EURJPY=X,1680562800,144.318,,,147.431,1d,6mo
EURJPY=X,1680649200,144.01,,,147.431,1d,6mo
EURJPY=X,1680735600,142.722,,,147.431,1d,6mo
EURJPY=X,1680822000,143.757,,,147.431,1d,6mo
EURJPY=X,1681081200,144.153,,,147.431,1d,6mo
EURJPY=X,1681167600,145.062,,,147.431,1d,6mo
EURJPY=X,1681254000,145.843,,,147.431,1d,6mo
EURJPY=X,1681340400,146.351,,,147.431,1d,6mo
EURJPY=X,1681426800,146.419,,,147.431,1d,6mo
EURJPY=X,1681686000,147.13,,,147.431,1d,6mo
EURJPY=X,1681772400,146.873,,,147.431,1d,6mo
EURJPY=X,1681858800,147.108,,,147.431,1d,6mo
EURJPY=X,1681945200,147.515,,,147.431,1d,6mo
EURJPY=X,1682031600,146.961,,,147.431,1d,6mo
EURJPY=X,1682290800,147.242,,,147.431,1d,6mo
EURJPY=X,1682377200,148.24,,,147.431,1d,6mo
EURJPY=X,1682506144,147.598,,,147.431,1d,6mo
GBPAUD=X,1666738800,1.7948,,,1.7948,1d,6mo
GBPAUD=X,1666825200,1.7921,,,1.7948,1d,6mo
GBPAUD=X,1666911600,1.7927,,,1.7948,1d,6mo
GBPAUD=X,1667174400,1.8113,,,1.7948,1d,6mo
GBPAUD=X,1667260800,1.789,,,1.7948,1d,6mo
GBPAUD=X,1667347200,1.796,,,1.7948,1d,6mo
GBPAUD=X,1667433600,1.7955,,,1.7948,1d,6mo
GBPAUD=X,1667520000,1.7762,,,1.7948,1d,6mo
GBPAUD=X,1667779200,1.7596,,,1.7948,1d,6mo
GBPAUD=X,1667865600,1.7787,,,1.7948,1d,6mo
GBPAUD=X,1667952000,1.7744,,,1.7948,1d,6mo
GBPAUD=X,1668038400,1.7672,,,1.7948,1d,6mo
GBPAUD=X,1668124800,1.77,,,1.7948,1d,6mo
GBPAUD=X,1668384000,1.7612,,,1.7948,1d,6mo
GBPAUD=X,1668470400,1.7557,,,1.7948,1d,6mo
GBPAUD=X,1668556800,1.7546,,,1.7948,1d,6mo
GBPAUD=X,1668643200,1.7678,,,1.7948,1d,6mo
GBPAUD=X,1668729600,1.7725,,,1.7948,1d,6mo
GBPAUD=X,1668988800,1.7785,,,1.7948,1d,6mo
GBPAUD=X,1669075200,1.7895,,,1.7948,1d,6mo
GBPAUD=X,1669161600,1.7886,,,1.7948,1d,6mo
GBPAUD=X,1669248000,1.79,,,1.7948,1d,6mo
GBPAUD=X,1669334400,1.7899,,,1.7948,1d,6mo
GBPAUD=X,1669593600,1.7958,,,1.7948,1d,6mo
GBPAUD=X,1669680000,1.7975,,,1.7948,1d,6mo
GBPAUD=X,1669766400,1.7869,,,1.7948,1d,6mo
GBPAUD=X,1669852800,1.7757,,,1.7948,1d,6mo
GBPAUD=X,1669939200,1.7997,,,1.7948,1d,6mo
GBPAUD=X,1670198400,1.8047,,,1.7948,1d,6mo
GBPAUD=X,1670284800,1.8182,,,1.7948,1d,6mo
GBPAUD=X,1670371200,1.8111,,,1.7948,1d,6mo
GBPAUD=X,1670457600,1.8152,,,1.7948,1d,6mo
GBPAUD=X,1670544000,1.8053,,,1.7948,1d,6mo
GBPAUD=X,1670803200,1.8046,,,1.7948,1d,6mo
GBPAUD=X,1670889600,1.8167,,,1.7948,1d,6mo
GBPAUD=X,1670976000,1.8056,,,1.7948,1d,6mo
GBPAUD=X,1671062400,1.8106,,,1.7948,1d,6mo
GBPAUD=X,1671148800,1.8176,,,1.7948,1d,6mo
GBPAUD=X,1671408000,1.8181,,,1.7948,1d,6mo
GBPAUD=X,1671494400,1.8122,,,1.7948,1d,6mo
GBPAUD=X,1671580800,1.8223,,,1.7948,1d,6mo
GBPAUD=X,1671667200,1.7983,,,1.7948,1d,6mo
GBPAUD=X,1671753600,1.8023,,,1.7948,1d,6mo
GBPAUD=X,1672012800,1.7971,,,1.7948,1d,6mo
GBPAUD=X,1672099200,1.7914,,,1.7948,1d,6mo
GBPAUD=X,1672185600,1.7872,,,1.7948,1d,6mo
GBPAUD=X,1672272000,1.7823,,,1.7948,1d,6mo
GBPAUD=X,1672358400,1.7813,,,1.7948,1d,6mo
GBPAUD=X,1672617600,1.7729,,,1.7948,1d,6mo
